"";"deserta";"educ_jefe";"hermanos";"jmujer";"miembros";"aglomerado";"edad";"ch07";"ch08";"ch10";"ch11";"ch13";"ch14";"nivel_ed";"estado";"cat_ocup";"cat_inac";"intensi";"ingresos_familiares";"ingreso_per_capita";"mujer"
"2679";0;2;4;1;5;26;13;5;1;1;1;2;"00";3;3;0;3;NA;29000;5800;1
"2680";0;4;5;0;7;26;17;5;4;1;1;2;"02";3;3;0;3;NA;24500;3500;1
"2681";0;4;5;0;7;26;16;5;4;1;1;2;"00";3;3;0;3;NA;24500;3500;0
"2682";0;7;2;0;4;26;15;5;1;1;1;2;"04";3;3;0;3;NA;48000;12000;1
"2683";0;4;1;0;4;26;15;5;1;1;1;2;"03";3;3;0;3;NA;65000;16250;0
"2684";0;4;4;0;6;26;15;5;1;1;1;2;"00";3;3;0;3;NA;29000;4833,33;0
"2685";1;4;2;1;4;26;19;5;4;1;1;2;"02";3;3;0;3;NA;0;0;0
"2686";0;4;3;1;4;26;18;5;4;1;1;2;"05";3;3;0;3;NA;27000;6750;1
"2687";0;2;3;1;5;26;15;5;4;1;1;2;"02";3;3;0;3;NA;47300;9460;0
"2688";0;2;5;1;7;26;16;5;4;1;1;2;"03";3;3;0;3;NA;31500;4500;0
"2689";0;4;2;0;4;26;13;5;4;1;2;2;"00";3;3;0;3;NA;0;0;1
"2690";0;6;4;0;6;26;15;5;4;1;1;2;"03";3;3;0;3;NA;45000;7500;1
"2691";0;4;4;1;5;26;14;5;1;1;1;2;"03";3;3;0;3;NA;15500;3100;1
"2692";0;4;2;1;3;26;17;5;4;1;1;2;"04";3;3;0;3;NA;20700;6900;0
"2693";0;2;3;0;5;26;15;5;4;1;1;2;"02";3;3;0;3;NA;29400;5880;0
"2694";0;2;3;1;6;26;17;5;1;1;1;2;"03";3;3;0;3;NA;23100;3850;0
"2695";0;4;4;0;6;26;16;5;1;1;1;2;"04";3;3;0;3;NA;35000;5833,33;1
"2696";0;4;4;0;6;26;13;5;1;1;1;2;"00";3;3;0;3;NA;35000;5833,33;0
"2697";0;4;3;1;4;26;17;5;1;1;1;2;"04";3;3;0;3;NA;32100;8025;0
"2698";0;4;3;1;4;26;14;5;1;1;1;2;"03";3;3;0;3;NA;32100;8025;1
"2699";0;7;2;0;4;26;13;5;1;1;1;2;"01";3;3;0;3;NA;60000;15000;1
"2700";0;4;3;1;4;26;17;5;1;1;1;2;"05";3;3;0;3;NA;18400;4600;0
"2701";0;4;3;1;4;26;16;5;1;1;1;2;"03";3;3;0;3;NA;18400;4600;0
"2702";0;4;2;0;4;26;15;5;1;1;1;2;"02";3;3;0;3;NA;140000;35000;0
"2703";1;4;2;0;4;26;19;5;1;1;1;2;"05";3;3;0;3;NA;27000;6750;0
"2704";0;7;3;0;5;26;18;5;1;2;0;2;"04";3;3;0;7;NA;60000;12000;0
"2705";0;7;3;0;5;26;16;5;1;1;1;2;"04";3;3;0;3;NA;60000;12000;1
"2706";0;4;4;0;6;26;18;5;4;1;1;2;"05";3;3;0;3;NA;30000;5000;0
"2707";0;4;4;0;6;26;16;5;4;1;1;2;"02";3;3;0;3;NA;30000;5000;0
"2708";0;4;4;0;6;26;14;5;4;1;1;2;"03";3;3;0;3;NA;30000;5000;1
"2709";1;2;2;1;5;26;19;5;1;1;1;2;"05";3;1;3;0;1;58000;11600;0
"2710";0;4;2;0;7;26;16;5;4;1;1;2;"05";3;3;0;3;NA;0;0;0
"2711";0;7;1;1;2;26;16;5;1;1;1;2;"03";3;3;0;3;NA;21400;10700;0
"2712";0;7;1;0;2;26;18;5;1;1;2;2;"05";3;3;0;3;NA;60000;30000;1
"2713";0;4;3;1;5;26;18;5;1;1;1;2;"05";3;3;0;3;NA;41400;8280;0
"2714";0;4;3;1;5;26;14;5;1;1;1;2;"02";3;3;0;3;NA;41400;8280;1
"2715";1;2;5;1;7;26;19;5;1;1;1;2;"05";3;3;0;3;NA;23100;3300;0
"2716";0;2;5;1;7;26;18;5;1;2;0;1;"";4;3;0;7;NA;23100;3300;1
"2717";0;2;5;1;7;26;14;5;1;1;1;2;"03";3;3;0;3;NA;23100;3300;1
"2718";0;2;3;1;4;26;14;5;1;1;1;2;"03";3;3;0;3;NA;9500;2375;1
"2719";0;2;1;0;3;26;18;5;1;1;1;2;"05";3;3;0;3;NA;31000;10333,33;1
"2720";0;4;2;0;4;26;16;5;4;1;2;2;"03";3;3;0;3;NA;40000;10000;0
"2721";0;4;2;0;4;26;14;5;4;1;2;2;"01";3;3;0;3;NA;40000;10000;0
"2722";0;2;1;0;3;26;16;5;1;1;1;2;"04";3;3;0;3;NA;0;0;1
"2723";1;2;3;1;5;26;19;5;1;1;1;2;"02";3;1;3;0;2;22100;4420;1
"2724";0;2;3;1;5;26;16;5;3;1;1;2;"01";3;3;0;3;NA;22100;4420;0
"2725";0;4;1;1;3;26;18;5;1;1;1;2;"04";3;3;0;3;NA;31000;10333,33;1
"2726";0;7;3;0;5;26;14;5;1;1;1;2;"02";3;3;0;3;NA;48000;9600;1
"2727";0;4;2;1;3;26;13;5;1;1;1;2;"01";3;3;0;3;NA;13600;4533,33;1
"2728";0;4;4;1;6;26;17;5;1;1;1;2;"05";3;3;0;3;NA;119200;19866,67;1
"2729";0;4;4;1;6;26;15;5;1;1;1;2;"03";3;3;0;3;NA;119200;19866,67;1
"2730";0;7;2;1;4;26;13;5;1;1;1;2;"02";3;3;0;3;NA;0;0;1
"2731";0;4;3;0;6;26;18;5;4;2;0;2;"04";3;3;0;7;NA;24500;4083,33;1
"2732";0;4;2;0;4;26;15;5;1;1;1;2;"03";3;3;0;3;NA;0;0;1
"2733";0;2;4;0;9;26;16;5;1;1;1;2;"02";3;3;0;3;NA;48700;5411,11;0
"2734";1;2;4;0;9;26;19;5;4;1;1;2;"04";3;1;3;0;3;48700;5411,11;1
"2735";0;2;1;1;3;26;13;5;1;1;1;2;"01";3;3;0;3;NA;24000;8000;0
"2736";0;4;2;1;3;26;14;5;4;1;1;2;"01";3;3;0;3;NA;40200;13400;0
"2737";0;4;2;1;4;26;14;5;4;1;1;2;"01";3;3;0;3;NA;25250;6312,5;1
"2738";0;7;3;0;5;26;18;5;1;1;1;2;"05";3;3;0;3;NA;0;0;1
"2739";1;4;3;1;4;26;15;5;4;2;0;2;"01";3;3;0;4;NA;4200;1050;1
"2740";0;4;1;0;3;26;17;5;1;1;1;2;"04";3;3;0;3;NA;50000;16666,67;0
"2741";0;4;2;0;4;26;14;5;4;1;2;2;"03";3;3;0;3;NA;40000;10000;1
"2742";0;4;3;0;5;26;14;5;1;1;1;2;"00";3;3;0;3;NA;30000;6000;0
"2743";0;4;3;0;5;27;13;5;1;1;2;2;"01";3;3;0;3;NA;125000;25000;0
"2744";0;4;3;0;5;27;16;5;1;1;1;2;"02";3;3;0;3;NA;37500;7500;1
"2745";0;4;3;0;5;27;14;5;1;1;1;2;"02";3;3;0;3;NA;37500;7500;1
"2746";1;4;2;1;3;27;15;5;4;2;0;2;"05";3;3;0;7;NA;30200;10066,67;0
"2747";0;2;3;0;6;27;16;5;1;1;1;2;"04";3;3;0;3;NA;34000;5666,67;0
"2748";1;2;4;1;5;27;16;5;4;2;0;2;"01";3;3;0;4;NA;23260;4652;1
"2749";0;4;4;1;5;27;17;5;4;1;1;2;"05";3;3;0;3;NA;46300;9260;1
"2750";0;4;4;1;5;27;15;5;4;1;1;2;"03";3;3;0;3;NA;46300;9260;1
"2751";0;2;4;0;6;27;17;5;4;1;1;2;"03";3;1;2;0;2;56800;9466,67;0
"2752";0;2;3;1;4;27;13;5;4;1;1;2;"01";3;3;0;3;NA;19400;4850;0
"2753";0;6;1;1;2;27;13;5;1;1;1;2;"01";3;3;0;3;NA;26000;13000;1
"2754";0;4;2;1;6;27;15;5;4;1;1;2;"03";3;3;0;3;NA;40000;6666,67;0
"2755";0;2;3;1;4;27;18;5;4;2;0;2;"04";3;3;0;7;NA;29650;7412,5;0
"2756";0;7;2;1;3;27;14;5;4;1;2;2;"02";3;3;0;3;NA;27000;9000;1
"2757";0;4;3;0;5;27;13;5;1;1;1;2;"01";3;3;0;3;NA;30000;6000;1
"2758";0;4;1;1;3;27;17;5;4;1;1;2;"05";3;3;0;1;NA;31100;10366,67;1
"2759";0;4;3;0;5;27;18;5;1;1;1;2;"06";3;3;0;3;NA;50000;10000;1
"2760";0;4;4;0;6;27;15;5;1;1;2;2;"03";3;3;0;3;NA;52400;8733,33;1
"2761";0;4;4;0;6;27;13;5;1;1;2;2;"01";3;3;0;3;NA;52400;8733,33;0
"2762";0;4;3;0;5;27;14;5;1;1;2;2;"02";3;3;0;3;NA;55000;11000;0
"2763";1;2;2;0;4;27;16;5;1;2;0;2;"02";3;3;0;4;NA;35200;8800;0
"2764";0;4;3;0;5;27;14;5;1;1;1;2;"02";3;3;0;3;NA;29400;5880;1
"2765";1;2;1;1;3;27;19;5;4;2;0;2;"03";3;1;3;0;1;31200;10400;0
"2766";1;4;4;1;6;27;19;5;4;1;1;2;"03";3;1;3;0;2;26100;4350;0
"2767";0;4;4;1;6;27;13;5;4;1;1;2;"02";3;3;0;3;NA;26100;4350;0
"2768";0;4;1;0;3;27;19;5;1;2;0;1;"";4;1;3;0;2;45000;15000;0
"2769";0;2;2;1;4;27;15;5;4;1;1;2;"03";3;3;0;3;NA;43900;10975;0
"2770";0;6;2;1;4;27;14;5;1;1;1;2;"03";3;3;0;3;NA;79000;19750;0
"2771";0;4;5;0;8;27;18;5;1;1;1;2;"04";3;3;0;3;NA;40500;5062,5;0
"2772";0;4;3;0;5;27;19;5;1;1;1;2;"06";3;3;0;3;NA;48000;9600;0
"2773";0;4;3;0;5;27;14;5;1;1;1;2;"02";3;3;0;3;NA;48000;9600;0
"2774";0;7;1;1;2;27;15;5;1;1;1;2;"03";3;3;0;3;NA;40000;20000;1
"2775";0;2;3;0;5;27;18;5;1;1;1;2;"05";3;3;0;3;NA;39600;7920;0
"2776";0;2;3;0;5;27;13;5;1;1;1;2;"00";3;3;0;3;NA;39600;7920;0
"2777";0;4;5;0;8;27;17;5;4;1;1;2;"04";3;1;3;0;1;88100;11012,5;0
"2778";0;4;5;0;8;27;14;5;4;1;1;2;"01";3;3;0;3;NA;88100;11012,5;0
"2779";0;2;4;0;6;27;14;5;4;1;1;2;"02";3;3;0;3;NA;35000;5833,33;0
"2780";0;4;2;1;4;27;16;5;4;1;1;2;"04";3;3;0;3;NA;33000;8250;0
"2781";0;6;2;1;3;27;13;5;1;1;2;2;"02";3;3;0;3;NA;92000;30666,67;1
"2782";0;6;2;0;4;27;15;5;1;1;2;2;"03";3;3;0;3;NA;38000;9500;1
"2783";0;2;3;0;5;27;16;5;1;1;1;2;"04";3;3;0;3;NA;60000;12000;0
"2784";0;2;3;0;5;27;14;5;1;1;1;2;"02";3;3;0;3;NA;60000;12000;0
"2785";0;4;4;0;6;27;18;5;4;2;0;2;"02";3;1;3;0;2;43500;7250;0
"2786";0;4;4;0;6;27;16;5;1;1;1;2;"04";3;3;0;3;NA;43500;7250;1
"2787";0;4;4;0;6;27;13;5;1;1;1;2;"01";3;3;0;3;NA;43500;7250;0
"2788";0;4;2;0;4;27;16;5;4;1;2;2;"04";3;3;0;3;NA;51000;12750;1
"2789";0;7;2;0;4;27;17;5;1;1;2;2;"06";3;3;0;3;NA;107000;26750;0
"2790";0;7;2;0;4;27;15;5;1;1;1;2;"04";3;3;0;3;NA;107000;26750;0
"2791";0;2;4;0;7;27;17;5;4;1;1;2;"04";3;3;0;3;NA;94980;13568,57;1
"2792";0;4;2;0;4;27;13;5;1;1;1;2;"02";3;3;0;3;NA;46000;11500;0
"2793";0;7;2;0;4;27;16;5;1;1;1;2;"04";3;3;0;3;NA;105000;26250;1
"2794";0;7;2;0;4;27;13;5;1;1;2;2;"01";3;3;0;3;NA;105000;26250;0
"2795";0;2;2;1;3;27;16;5;4;1;1;2;"03";3;3;0;3;NA;14800;4933,33;0
"2796";0;4;2;0;4;27;17;5;4;1;1;2;"05";3;3;0;3;NA;24500;6125;0
"2797";0;4;4;0;6;27;14;5;1;1;1;2;"02";3;3;0;3;NA;32200;5366,67;1
"2798";1;8;2;0;4;27;19;5;1;1;1;2;"05";3;3;0;3;NA;65000;16250;0
"2799";0;8;2;0;4;27;17;5;1;1;1;2;"03";3;3;0;3;NA;65000;16250;1
"2800";0;6;4;1;5;27;18;5;1;1;1;2;"06";3;3;0;3;NA;18500;3700;0
"2801";0;6;4;1;5;27;17;5;1;1;1;2;"05";3;3;0;3;NA;18500;3700;1
"2802";0;2;7;0;9;27;17;5;1;1;2;2;"06";3;3;0;3;NA;79800;8866,67;1
"2803";0;7;1;1;2;27;17;5;1;1;2;2;"05";3;3;0;3;NA;30000;15000;0
"2804";0;4;4;0;6;27;15;5;4;1;1;2;"03";3;3;0;3;NA;61800;10300;1
"2805";0;2;1;1;3;27;18;5;1;2;0;2;"01";3;1;2;0;2;41000;13666,67;0
"2806";0;2;5;1;7;27;14;5;4;1;1;2;"02";3;3;0;3;NA;34600;4942,86;0
"2807";0;2;5;1;7;27;13;5;4;1;1;2;"01";3;3;0;3;NA;34600;4942,86;1
"2808";0;7;3;0;5;27;18;5;1;1;1;2;"04";3;3;0;3;NA;62300;12460;0
"2809";0;2;3;0;5;27;15;5;4;1;1;2;"02";3;3;0;3;NA;21990;4398;1
"2810";0;2;5;0;7;27;19;5;4;2;0;1;"";4;3;0;4;NA;11560;1651,43;1
"2811";0;7;1;1;2;27;19;5;1;2;0;1;"";4;3;0;4;NA;48000;24000;1
"2812";0;4;4;0;6;27;18;5;4;2;0;2;"03";3;1;3;0;2;54450;9075;1
"2813";0;4;4;0;6;27;16;5;4;1;1;2;"03";3;3;0;3;NA;54450;9075;1
"2814";0;2;3;1;8;27;15;5;4;1;1;2;"01";3;3;0;3;NA;65750;8218,75;0
"2815";0;4;7;0;9;27;15;5;4;1;1;2;"01";3;3;0;3;NA;50200;5577,78;0
"2816";0;2;1;0;3;27;19;5;4;1;1;2;"06";3;3;0;3;NA;11000;3666,67;1
"2817";0;4;2;0;4;27;15;5;1;1;1;2;"02";3;3;0;3;NA;20000;5000;0
"2818";0;2;4;0;6;27;18;5;4;1;1;2;"05";3;3;0;3;NA;27100;4516,67;0
"2819";0;2;4;0;6;27;15;5;4;1;1;2;"03";3;3;0;3;NA;27100;4516,67;1
"2820";0;7;2;0;4;27;19;5;1;1;2;2;"06";3;3;0;3;NA;82000;20500;0
"2821";0;7;2;0;4;27;15;5;1;1;2;2;"03";3;3;0;3;NA;82000;20500;0
"2822";0;2;2;0;4;27;15;5;4;1;1;2;"03";3;3;0;3;NA;11800;2950;1
"2823";0;4;4;0;6;27;18;5;4;2;0;1;"";4;3;0;7;NA;26000;4333,33;0
"2824";1;4;4;0;6;27;16;5;4;2;0;2;"01";3;1;2;0;3;26000;4333,33;0
"2825";0;4;3;1;5;27;16;5;4;1;1;2;"05";3;3;0;3;NA;44000;8800;1
"2826";0;6;1;1;2;27;13;5;1;1;1;2;"02";3;3;0;3;NA;30000;15000;1
"2827";0;6;2;0;3;27;13;5;1;1;1;2;"01";3;3;0;3;NA;26000;8666,67;1
"2828";1;4;7;1;12;27;19;5;4;2;0;2;"02";3;3;0;4;NA;44160;3680;1
"2829";0;4;7;1;12;27;15;5;4;1;1;2;"02";3;3;0;3;NA;44160;3680;0
"2830";0;4;6;1;9;27;18;5;4;2;0;2;"01";3;3;0;7;NA;34500;3833,33;0
"2831";0;4;4;0;6;27;16;5;4;1;2;2;"05";3;3;0;3;NA;30000;5000;1
"2832";0;4;4;0;6;27;14;5;4;1;1;2;"02";3;3;0;3;NA;30000;5000;0
"2833";0;7;2;0;4;27;18;5;1;1;1;2;"05";3;3;0;3;NA;40000;10000;1
"2834";1;2;4;0;6;27;19;5;1;2;0;2;"03";3;1;3;0;2;63000;10500;1
"2835";0;2;4;0;6;27;16;5;1;1;1;2;"04";3;3;0;3;NA;63000;10500;0
"2836";0;2;4;0;6;27;14;5;1;1;1;2;"02";3;3;0;3;NA;63000;10500;1
"2837";0;4;4;0;6;27;18;5;1;1;1;2;"06";3;3;0;3;NA;30800;5133,33;1
"2838";0;4;4;0;6;27;13;5;1;1;1;2;"01";3;3;0;3;NA;30800;5133,33;1
"2839";1;2;5;0;8;27;19;5;1;2;0;2;"04";3;3;0;4;NA;41700;5212,5;1
"2840";0;8;2;1;3;27;13;5;1;1;2;2;"01";3;3;0;3;NA;89000;29666,67;1
"2841";0;8;2;1;3;27;15;5;1;1;2;2;"03";3;3;0;3;NA;89000;29666,67;1
"2842";0;7;2;1;4;27;15;5;1;1;1;2;"03";3;3;0;3;NA;6200;1550;1
"2843";0;2;3;0;6;27;15;5;1;1;1;2;"03";3;3;0;3;NA;62500;10416,67;0
"2844";1;4;2;0;4;27;19;5;4;1;2;2;"05";3;1;2;0;2;45800;11450;1
"2845";1;4;2;1;3;27;16;5;4;2;0;2;"02";3;3;0;4;NA;14800;4933,33;0
"2846";0;4;2;1;3;27;13;5;4;1;1;2;"00";3;3;0;3;NA;14800;4933,33;1
"2847";0;4;2;1;4;27;14;5;4;1;1;2;"03";3;3;0;3;NA;40000;10000;1
"2848";0;7;3;0;5;27;16;5;1;1;2;2;"04";3;3;0;3;NA;110000;22000;0
"2849";0;4;2;0;4;27;14;5;1;1;2;2;"03";3;3;0;3;NA;50000;12500;0
"2850";0;4;3;0;5;27;19;5;1;2;0;1;"";4;1;3;0;2;47800;9560;0
"2851";0;4;3;0;5;27;15;5;1;1;1;2;"03";3;3;0;3;NA;47800;9560;0
"2852";0;4;3;0;5;27;14;5;1;1;1;2;"02";3;3;0;3;NA;46800;9360;1
"2853";0;4;4;0;9;27;16;5;1;1;1;2;"02";3;3;0;3;NA;0;0;1
"2854";0;4;2;0;4;27;14;5;1;1;2;2;"02";3;3;0;3;NA;69000;17250;0
"2855";0;4;1;0;2;27;16;5;1;1;1;2;"05";3;3;0;3;NA;30000;15000;0
"2856";0;4;4;0;6;27;14;5;4;1;1;2;"02";3;1;3;0;2;54000;9000;0
"2857";1;6;3;1;4;27;19;5;1;1;2;2;"05";3;3;0;3;NA;66000;16500;0
"2858";0;4;1;1;2;27;16;5;1;1;1;2;"03";3;3;0;3;NA;18000;9000;0
"2859";0;6;2;1;3;27;17;5;1;1;1;2;"03";3;3;0;3;NA;11000;3666,67;0
"2860";0;6;2;1;3;27;15;5;1;1;1;2;"02";3;3;0;3;NA;11000;3666,67;1
"2861";0;4;2;1;5;27;18;5;4;2;0;1;"";4;3;0;7;NA;13650;2730;1
"2862";0;4;2;0;4;27;19;5;4;1;1;2;"06";3;3;0;3;NA;14100;3525;0
"2863";0;6;3;1;5;27;18;5;1;1;1;2;"05";3;3;0;3;NA;59000;11800;0
"2864";0;2;1;0;3;27;13;5;1;1;1;2;"01";3;3;0;3;NA;42000;14000;0
"2865";1;2;4;1;5;27;19;5;4;2;0;2;"03";3;1;3;0;2;54700;10940;0
"2866";0;2;4;1;5;27;15;5;4;1;1;2;"03";3;3;0;3;NA;54700;10940;0
"2867";0;4;2;0;4;27;14;5;4;1;1;2;"02";3;3;0;3;NA;42700;10675;0
"2868";0;7;2;0;4;27;16;5;1;1;1;2;"04";3;3;0;3;NA;57000;14250;1
"2869";0;7;3;0;5;27;15;5;1;1;2;2;"05";3;3;0;3;NA;130000;26000;1
"2870";0;2;3;1;6;27;15;5;4;1;1;2;"03";3;3;0;3;NA;23600;3933,33;0
"2871";1;4;4;1;7;27;19;5;4;1;1;2;"05";3;1;4;0;2;39000;5571,43;1
"2872";0;4;4;1;7;27;18;5;4;1;1;2;"03";3;3;0;3;NA;39000;5571,43;0
"2873";0;4;5;0;7;27;14;5;1;1;1;2;"02";3;3;0;3;NA;35000;5000;1
"2874";0;7;1;0;3;27;16;5;1;1;1;2;"03";3;3;0;3;NA;32800;10933,33;0
"2875";0;2;1;0;3;27;15;5;4;1;1;2;"03";3;3;0;3;NA;10650;3550;0
"2876";0;7;3;1;4;27;17;5;1;1;2;2;"05";3;3;0;3;NA;38000;9500;1
"2877";0;7;3;1;4;27;13;5;1;1;2;2;"00";3;3;0;3;NA;38000;9500;0
"2878";1;2;1;0;3;27;17;5;4;2;0;2;"02";3;1;3;0;2;42600;14200;0
"2879";0;4;1;1;2;27;15;5;4;1;2;2;"02";3;3;0;3;NA;27000;13500;1
"2880";0;6;2;1;4;27;14;5;1;1;2;2;"03";3;3;0;3;NA;1e+05;25000;0
"2881";0;6;2;0;4;27;18;5;1;1;2;2;"05";3;3;0;3;NA;73000;18250;0
"2882";0;4;3;0;7;27;15;5;1;1;2;2;"02";3;3;0;3;NA;84000;12000;1
"2883";0;4;3;0;5;27;17;5;1;1;1;2;"05";3;3;0;3;NA;75000;15000;1
"2884";1;4;3;1;6;27;19;5;1;2;0;2;"02";3;1;3;0;3;76900;12816,67;0
"2885";0;4;3;1;6;27;16;5;1;1;1;2;"04";3;1;3;0;2;76900;12816,67;0
"2886";0;2;2;0;4;27;15;5;1;1;1;2;"03";3;3;0;3;NA;48000;12000;0
"2887";0;4;4;0;7;27;16;5;1;1;2;2;"02";3;3;0;3;NA;70000;10000;1
"2888";0;4;4;0;7;27;14;5;1;1;1;2;"02";3;3;0;3;NA;70000;10000;0
"2889";1;4;1;0;2;27;19;5;1;1;1;2;"05";3;3;0;3;NA;52000;26000;0
"2890";0;2;6;1;8;27;18;5;4;1;1;2;"05";3;3;0;3;NA;35724;4465,5;1
"2891";0;2;5;0;7;27;16;5;4;1;1;2;"03";3;3;0;3;NA;28000;4000;0
"2892";0;2;5;0;7;27;13;5;4;1;1;2;"01";3;3;0;3;NA;28000;4000;0
"2893";0;7;4;1;5;27;15;5;1;1;2;2;"03";3;3;0;3;NA;44000;8800;1
"2894";0;7;3;0;5;27;18;5;1;1;2;2;"02";3;3;0;3;NA;106000;21200;1
"2895";0;7;3;0;5;27;13;5;1;1;2;2;"02";3;3;0;3;NA;106000;21200;1
"2896";0;4;2;0;4;27;14;5;1;1;1;2;"03";3;3;0;3;NA;24500;6125;1
"2897";0;7;3;1;5;27;13;5;4;1;1;2;"03";3;3;0;3;NA;55600;11120;1
"2898";0;2;3;0;5;27;15;5;4;1;1;2;"03";3;3;0;3;NA;35600;7120;0
"2899";0;2;3;0;5;27;14;5;4;1;1;2;"02";3;3;0;3;NA;35600;7120;0
"2900";0;4;4;0;6;27;14;5;1;1;1;2;"01";3;3;0;3;NA;45000;7500;1
"2901";0;6;2;1;3;27;17;5;4;1;1;2;"05";3;3;0;3;NA;19200;6400;0
"2902";0;2;3;0;5;27;13;5;4;1;1;2;"02";3;3;0;3;NA;34630;6926;1
"2903";0;2;3;0;5;27;13;5;1;1;1;2;"01";3;3;0;3;NA;28500;5700;0
"2904";0;4;4;1;6;27;17;5;1;1;1;2;"05";3;3;0;3;NA;58000;9666,67;0
"2905";0;2;4;0;6;27;17;5;1;1;1;2;"05";3;3;0;3;NA;64200;10700;1
"2906";1;6;5;1;6;27;19;5;4;1;1;2;"02";3;3;0;3;NA;25060;4176,67;0
"2907";0;6;5;1;6;27;16;5;4;1;1;2;"02";3;3;0;3;NA;25060;4176,67;0
"2908";0;7;3;1;4;27;15;5;1;1;1;2;"03";3;3;0;3;NA;40580;10145;1
"2909";0;7;3;1;4;27;13;5;1;1;1;2;"02";3;3;0;3;NA;40580;10145;1
"2910";0;4;3;0;5;27;17;5;4;1;2;2;"06";3;3;0;3;NA;37300;7460;0
"2911";0;4;3;0;5;27;15;5;4;1;2;2;"04";3;3;0;3;NA;37300;7460;0
"2912";0;4;3;0;5;27;16;5;1;1;1;2;"03";3;3;0;3;NA;58000;11600;1
"2913";1;2;3;0;6;27;19;5;4;1;1;2;"05";3;1;4;0;2;55000;9166,67;1
"2914";0;2;3;0;6;27;16;5;4;1;1;2;"04";3;3;0;3;NA;55000;9166,67;1
"2915";0;2;3;1;6;29;16;5;1;1;1;2;"03";3;3;0;3;NA;70100;11683,33;1
"2916";0;2;2;0;4;29;18;5;1;1;1;2;"05";3;3;0;3;NA;98000;24500;0
"2917";0;4;3;1;5;29;17;5;4;1;1;2;"05";3;3;0;3;NA;26000;5200;1
"2918";0;2;3;0;5;29;15;5;2;1;1;2;"02";3;1;3;0;1;17000;3400;0
"2919";0;2;3;0;5;29;17;5;1;1;1;2;"05";3;3;0;3;NA;46000;9200;0
"2920";0;2;2;0;3;29;18;5;4;1;1;2;"02";3;1;3;0;2;15000;5000;0
"2921";0;7;4;1;5;29;19;5;4;2;0;1;"";4;3;0;7;NA;31500;6300;0
"2922";0;7;4;1;5;29;15;5;2;1;1;2;"03";3;3;0;3;NA;31500;6300;0
"2923";0;2;1;0;3;29;13;5;4;1;1;2;"00";3;3;0;3;NA;17350;5783,33;0
"2924";0;7;2;1;4;29;15;5;1;1;2;2;"03";3;3;0;3;NA;73000;18250;1
"2925";0;2;3;0;5;29;15;5;4;1;1;2;"03";3;3;0;3;NA;27000;5400;1
"2926";0;4;5;1;6;29;18;5;1;2;0;1;"";4;3;0;4;NA;46000;7666,67;1
"2927";0;4;5;1;6;29;14;5;1;1;1;2;"02";3;3;0;3;NA;46000;7666,67;0
"2928";0;4;3;1;4;29;13;5;1;1;1;2;"01";3;3;0;3;NA;18000;4500;0
"2929";0;2;4;1;6;29;18;5;2;2;0;1;"";4;1;3;0;2;72200;12033,33;0
"2930";0;0;1;0;3;29;18;5;4;1;1;2;"05";3;2;3;0;NA;14000;4666,67;0
"2931";0;4;2;0;4;29;13;5;1;1;2;2;"01";3;3;0;3;NA;61000;15250;1
"2932";0;7;2;0;4;29;16;5;1;1;2;2;"04";3;3;0;3;NA;110000;27500;0
"2933";0;7;2;0;4;29;16;5;1;1;2;2;"04";3;3;0;3;NA;121000;30250;1
"2934";0;7;2;0;4;29;16;5;1;1;1;2;"04";3;3;0;3;NA;121000;30250;1
"2935";0;7;2;0;4;29;14;5;1;1;2;2;"04";3;3;0;3;NA;115000;28750;1
"2936";0;7;2;0;4;29;13;5;1;1;2;2;"01";3;3;0;3;NA;115000;28750;0
"2937";0;7;3;1;5;29;16;5;1;1;2;2;"04";3;3;0;3;NA;37100;7420;0
"2938";0;7;3;1;5;29;14;5;1;1;2;2;"02";3;3;0;3;NA;120000;24000;1
"2939";0;4;4;0;6;29;17;5;1;1;2;2;"05";3;3;0;3;NA;50000;8333,33;1
"2940";0;4;4;0;6;29;15;5;1;1;2;2;"03";3;3;0;3;NA;50000;8333,33;1
"2941";0;4;2;1;3;29;14;5;4;1;1;2;"02";3;3;0;3;NA;26700;8900;1
"2942";0;4;2;1;3;29;14;5;4;1;1;2;"02";3;3;0;3;NA;26700;8900;1
"2943";0;2;4;1;6;29;16;5;1;1;1;2;"02";3;3;0;3;NA;68300;11383,33;0
"2944";0;2;4;1;6;29;15;5;1;1;1;2;"01";3;3;0;3;NA;68300;11383,33;1
"2945";0;4;3;1;5;29;18;5;1;1;2;2;"05";3;3;0;3;NA;62000;12400;1
"2946";0;4;3;0;5;29;14;5;1;1;1;2;"02";3;3;0;3;NA;34000;6800;0
"2947";0;4;3;0;5;29;13;5;1;1;1;2;"01";3;3;0;3;NA;34000;6800;1
"2948";0;4;3;1;4;29;18;5;1;2;0;1;"";4;1;3;0;2;20500;5125;1
"2949";0;2;3;0;7;29;14;5;1;1;2;2;"02";3;3;0;3;NA;77400;11057,14;1
"2950";0;2;2;0;4;29;15;5;1;1;1;2;"03";3;3;0;3;NA;57000;14250;1
"2951";0;7;3;0;5;29;16;5;4;1;2;2;"03";3;3;0;3;NA;21500;4300;1
"2952";0;4;3;1;4;29;18;5;1;1;1;2;"04";3;3;0;3;NA;15500;3875;0
"2953";0;4;3;1;4;29;15;5;1;1;1;2;"01";3;3;0;3;NA;15500;3875;0
