"";"ID";"anio";"mes";"dpto";"region_4";"e26";"e27";"e29_6";"e36";"e49";"e202";"e197_1";"e51_2";"e51_3";"e201_1a";"e201_1b";"e201_1c";"e201_1d";"e51_4_a";"e51_4_b";"e51_5";"e51_6";"e51_8";"e51_9";"e51_10";"e51_11";"e224_1";"f85";"f124_1";"f124_2";"f124_3";"f124_5";"f73";"pobpcoac";"pt1";"pt2";"pt4";"edu";"exp";"lpt1";"lpt4";"exp2"
"1170";1525;2021;7;13;2;2;25;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;20;2;2;2;1;2;2;30590;30589,97;30590;16;3;10,3284274564318;10,3284274564318;9
"1171";1526;2021;7;13;2;1;23;3;5;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;68;2;2;2;1;9;2;32600;30000;30000;8;9;10,3920675673548;10,3089526606443;81
"1172";1555;2021;7;14;2;1;45;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;2;2;74770;74769,91;74770;6;33;11,2221708103019;11,2221708103019;1089
"1173";1556;2021;7;14;2;2;56;3;0;1;0;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;33090;33089,97;33090;7;43;10,4069854942969;10,4069854942969;1849
"1174";1556;2021;7;14;2;1;61;3;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;42590;42589,97;42590;3;52;10,6593740585263;10,6593740585263;2704
"1175";1557;2021;7;14;2;1;45;3;2;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;60;2;2;2;1;2;2;65677;65677,22;65677;9;30;11,0925074167993;11,0925074167993;900
"1176";1559;2021;7;14;2;2;71;3;4;1;0;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;40;1;1;2;1;9;2;43200;4000;4000;7;58;10,6735957742322;8,29404964010203;3364
"1177";1560;2021;7;14;2;1;42;3;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;93590;93589,97;93590;6;30;11,4466784986042;11,4466784986042;900
"1178";1561;2021;7;14;2;1;41;3;0;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;44;2;2;2;2;1;2;25590;25589,97;25590;9;26;10,1499557568202;10,1499557568202;676
"1179";1561;2021;7;14;2;2;36;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;2;2;2;1;1;2;33590;33589,97;33590;6;24;10,421982789483;10,421982789483;576
"1180";1562;2021;7;14;2;1;55;3;2;1;0;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;98;2;2;2;1;9;2;38528;35000;35000;8;41;10,5591405286685;10,4631033404715;1681
"1181";1564;2021;7;14;2;1;63;3;5;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;1;2;1;9;2;20290;3200;3200;3;54;9,91788688278927;8,07090608878782;2916
"1182";1565;2021;7;14;2;1;61;3;3;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;11190;2589,97;2590;4;51;9,32277312033723;7,85940157161492;2601
"1183";1565;2021;7;14;2;2;69;3;2;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;42;2;2;2;1;1;2;12840;2589,97;2590;9;54;9,46031824079262;7,85940157161492;2916
"1184";1568;2021;7;14;2;2;52;3;4;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;48;2;1;2;1;1;2;58590;36089,97;36090;9;37;10,9783188005059;10,4937702663813;1369
"1185";1570;2021;7;14;2;1;56;1;5;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;9;2;12800;12800;12800;3;47;9,45720044990771;9,45720044990771;2209
"1186";1574;2021;7;14;2;2;61;1;1;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;30;2;2;2;1;2;2;78286;78285,72;78286;12;43;11,2681204898675;11,2681204898675;1849
"1187";1576;2021;7;14;2;2;28;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;12;2;2;2;1;2;2;50903;43389,97;50903;12;10;10,8376804795777;10,8376804795777;100
"1188";1576;2021;7;14;2;2;43;3;4;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;40;2;1;2;1;1;2;55390;42589,97;42590;9;28;10,922153809413;10,6593740585263;784
"1189";1578;2021;7;14;2;1;64;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;2;2;2;2;9;2;25000;25000;25000;6;52;10,1266311038503;10,1266311038503;2704
"1190";1579;2021;7;14;2;1;73;3;2;1;0;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;48;1;2;2;2;4;2;48000;34000;34000;7;60;10,77895628989;10,4341158035983;3600
"1191";1582;2021;7;14;2;1;47;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2;2;2;1;9;2;11400;11400;11400;6;35;9,34136863438259;9,34136863438259;1225
"1192";1584;2021;7;14;2;2;33;3;2;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;35003;29403,25;29403;4;23;10,4631961933034;10,2888604914349;529
"1193";1584;2021;7;14;2;1;40;1;2;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;2;2;2;2;9;2;4500;4500;4500;6;28;8,41183267575841;8,41183267575841;784
"1194";1585;2021;7;14;2;2;38;3;1;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;10;2;2;2;1;9;2;12500;6500;6500;9;23;9,43348392329039;8,77955745588373;529
"1195";1597;2021;7;14;2;2;50;4;3;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;2;2;2;1;9;2;25000;25000;25000;6;38;10,1266311038503;10,1266311038503;1444
"1196";1600;2021;7;14;2;2;56;3;6;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;1;2;1;1;2;36729;29229,12;29229;6;44;10,5113251799098;10,2829207515967;1936
"1197";1600;2021;7;14;2;1;28;3;1;1;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;2;1;2;1800;1800;1800;5;17;7,49554194388426;7,49554194388426;289
"1198";1602;2021;7;14;2;1;40;3;5;1;0;1;6;0;0;2;0;0;0;1;0;0;0;0;0;0;0;30;2;2;2;1;9;2;2800;2800;2800;7;27;7,9373746961633;7,9373746961633;729
"1199";1603;2021;7;14;2;2;53;3;4;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;48;2;1;2;1;9;2;22500;14500;14500;8;39;10,0212705881925;9,58190392840867;1521
"1200";1603;2021;7;14;2;1;44;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;2;2;45903;45903,25;45903;6;32;10,7342911996422;10,7342911996422;1024
"1201";1604;2021;7;14;2;1;34;3;5;1;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;9;2;8000;8000;8000;5;23;8,98719682066197;8,98719682066197;529
"1202";1618;2021;7;15;2;2;64;3;0;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;24;1;2;2;1;9;2;23800;10000;10000;8;50;10,0774408596596;9,21034037197618;2500
"1203";1619;2021;7;15;2;1;63;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;7;0;3;1;30;2;2;2;2;2;2;134054;104054,17;134054;22;35;11,8059992509759;11,8059992509759;1225
"1204";1624;2021;7;15;2;1;58;1;0;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;40;2;2;2;2;2;2;53590;53589,97;53590;9;43;10,8891172026828;10,8891172026828;1849
"1205";1624;2021;7;15;2;1;28;3;5;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;20;2;2;2;2;9;2;6000;6000;6000;9;13;8,69951474821019;8,69951474821019;169
"1206";1625;2021;7;15;2;2;56;4;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;24190;24189,97;24190;6;44;10,0936933634214;10,0936933634214;1936
"1207";1625;2021;7;15;2;1;58;3;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;2;2;53590;53589,97;53590;3;49;10,8891172026828;10,8891172026828;2401
"1208";1625;2021;7;15;2;1;26;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;25;2;2;2;2;9;2;14200;0;14200;9;11;9,56099724358935;9,56099724358935;121
"1209";1626;2021;7;15;2;2;37;4;0;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;36;2;2;2;1;1;2;26590;26589,97;26590;9;22;10,1882893559927;10,1882893559927;484
"1210";1626;2021;7;15;2;1;44;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;15390;15389,97;15390;6;32;9,64147127751329;9,64147127751329;1024
"1211";1626;2021;7;15;2;1;20;3;5;1;7;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;48;2;2;2;2;1;2;13390;13389,97;13390;10;4;9,50226119820474;9,50226119820474;16
"1212";1628;2021;7;15;2;1;42;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;9;2;8800;8800;8800;6;30;9,0825070004663;9,0825070004663;900
"1213";1629;2021;7;15;2;2;46;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;2;2;1;9;2;5400;3000;3000;6;34;8,59415423255237;8,00636756765025;1156
"1214";1629;2021;7;15;2;1;51;3;0;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;40;2;2;2;1;8;2;12400;10000;10000;10;35;9,42545175159313;9,21034037197618;1225
"1215";1629;2021;7;15;2;1;20;3;5;1;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;8;2;2;2;2;1;2;5400;3000;3000;10;4;8,59415423255237;8,00636756765025;16
"1216";1632;2021;7;15;2;1;60;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;47590;47589,97;47590;6;48;10,7703773037304;10,7703773037304;2304
"1217";1632;2021;7;15;2;2;55;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;2;2;1;9;2;5800;4000;4000;6;43;8,66561319653451;8,29404964010203;1849
"1218";1633;2021;7;15;2;2;36;3;2;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;36;2;2;2;1;1;2;22200;9000;9000;8;22;10,0078475678604;9,10497985631836;484
"1219";1634;2021;7;15;2;2;42;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;63478;62589,97;62590;9;27;11,0584481955531;11,0443603206088;729
"1220";1634;2021;7;15;2;1;36;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;45;2;2;2;1;1;2;40373;40372,97;40373;9;21;10,6059157806232;10,6059157806232;441
"1221";1635;2021;7;15;2;1;52;3;5;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;60;2;2;2;2;9;2;40000;40000;40000;11;35;10,5966347330961;10,5966347330961;1225
"1222";1637;2021;7;15;2;2;37;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;2;0;0;0;0;30;2;2;2;1;2;2;66000;50000;50000;14;17;11,0974100210086;10,8197782844103;289
"1223";1638;2021;7;15;2;1;32;3;3;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;51690;51689,97;51690;6;20;10,8530190378069;10,8530190378069;400
"1224";1638;2021;7;15;2;2;60;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;20;2;2;2;1;1;2;8500;8500;8500;12;42;9,04782144247841;9,04782144247841;1764
"1225";1639;2021;7;15;2;2;60;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;7;0;0;0;20;2;2;2;2;2;2;251352;125518,37;245518;19;35;12,4346084458367;12,4111270503012;1225
"1226";1639;2021;7;15;2;1;56;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;72;2;2;2;2;1;2;89590;89589,97;89590;9;41;11,4029986507328;11,4029986507328;1681
"1227";1640;2021;7;15;2;1;54;3;1;1;0;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;42;2;2;2;1;9;2;20034;19000;19000;8;40;9,90516614291468;9,85219425814858;1600
"1228";1641;2021;7;15;2;2;33;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;4;0;0;0;40;2;2;2;2;1;2;25590;25589,97;25590;16;11;10,1499557568202;10,1499557568202;121
"1229";1641;2021;7;15;2;1;33;3;5;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;40;2;2;2;2;1;2;51590;51589,97;51590;10;17;10,8510825527305;10,8510825527305;289
"1230";1642;2021;7;15;2;1;32;1;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;2;9;2;17492;14500;14500;6;20;9,76948319093655;9,58190392840867;400
"1231";1642;2021;7;15;2;2;54;3;2;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;2;2;2;2;1;2;37083;37082,97;37083;6;42;10,5209131135596;10,5209131135596;1764
"1232";1643;2021;7;15;2;1;54;3;4;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;2;2;1;9;2;7000;7000;7000;4;44;8,85366542803745;8,85366542803745;1936
"1233";1644;2021;7;15;2;2;62;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;2;2;1;1;2;3200;3200;3200;6;50;8,07090608878782;8,07090608878782;2500
"1234";1646;2021;7;15;2;1;22;1;5;1;0;1;6;0;0;2;0;0;0;1;0;0;0;0;0;0;0;40;2;2;2;2;1;2;20590;20589,97;20590;7;9;9,9325593430028;9,9325593430028;81
"1235";1647;2021;7;15;2;2;59;3;4;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;1;2;1;1;2;16538;8037,76;8038;6;47;9,71340153014392;8,99190571638971;2209
"1236";1648;2021;7;15;2;1;45;3;0;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;65;2;2;2;2;9;2;35590;35589,97;35590;8;31;10,4798191355705;10,4798191355705;961
"1237";1649;2021;7;15;2;1;56;3;3;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;48;1;2;2;1;1;2;137500;37500;37500;8;42;11,8313791960888;10,5320962119585;1764
"1238";1654;2021;7;15;2;2;29;3;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;2;2;1;9;2;14028;4600;4600;6;17;9,54881061126007;8,43381158247719;289
"1239";1654;2021;7;15;2;1;26;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;2;2;2;1;2;12800;6000;6000;6;14;9,45720044990771;8,69951474821019;196
"1240";1656;2021;7;15;2;1;54;3;3;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;48;2;2;2;1;2;2;39590;39589,97;39590;12;36;10,5863310823328;10,5863310823328;1296
"1241";1658;2021;7;15;2;1;51;3;0;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;40;2;2;2;2;2;2;69590;69589,97;69590;8;37;11,1503757267424;11,1503757267424;1369
"1242";1678;2021;7;16;2;2;54;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;40;2;2;2;1;2;2;44390;44389,97;44390;12;36;10,700768822;10,700768822;1296
"1243";1680;2021;7;16;2;2;60;3;0;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;36;2;2;2;1;2;2;50090;50089,97;50090;8;46;10,8215760674295;10,8215760674295;2116
"1244";1680;2021;7;16;2;1;49;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;2;2;2;2;9;2;13000;13000;13000;6;37;9,47270463644367;9,47270463644367;1369
"1245";1683;2021;7;16;2;1;38;3;5;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;26;2;2;1;1;9;2;15000;15000;15000;11;21;9,61580548008435;9,61580548008435;441
"1246";1686;2021;7;16;2;1;30;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;4;0;0;0;45;2;2;2;2;2;2;52390;52389,97;52390;16;8;10,8664704397737;10,8664704397737;64
"1247";1688;2021;7;16;2;1;58;3;2;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;119510;78600,37;118844;9;43;11,6911591500122;11,685565220687;1849
"1248";1689;2021;7;16;2;2;71;3;0;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;1;2;2;1;9;2;42190;27589,97;27590;4;61;10,6499377940492;10,2252075798603;3721
"1249";1691;2021;7;16;2;1;60;3;2;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;9;2;17400;15000;15000;6;48;9,76422548520262;9,61580548008435;2304
"1250";1693;2021;7;16;2;1;59;3;0;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;35;2;2;2;2;1;2;220590;220589,97;220590;10;43;12,3040609178595;12,3040609178595;1849
"1251";1693;2021;7;16;2;2;50;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;45;2;2;2;1;1;2;107590;107589,97;107590;12;32;11,5860827067516;11,5860827067516;1024
"1252";1694;2021;7;16;2;2;40;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;3;1;0;0;0;32;2;2;2;1;2;2;58309;58308,85;58309;16;18;10,9735091618471;10,9735091618471;324
"1253";1694;2021;7;16;2;1;43;3;0;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;50;2;2;2;2;4;2;122590;122589,97;122590;11;26;11,7166004883708;11,7166004883708;676
"1254";1695;2021;7;16;2;2;40;3;1;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;30;2;2;2;2;2;2;49090;44089,97;44090;12;22;10,8014100159295;10,6939875979254;484
"1255";1695;2021;7;16;2;1;53;3;4;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;2;2;2;50590;50589,97;50590;6;41;10,8315086142832;10,8315086142832;1681
"1256";1716;2021;7;16;2;1;65;3;0;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;40;1;2;2;2;9;2;115000;70000;70000;10;49;11,6526874073454;11,1562505210315;2401
"1257";1719;2021;7;16;2;1;81;3;1;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;2;2;2;9;2;20700;2000;2000;3;72;9,93788897925346;7,60090245954208;5184
"1258";1724;2021;7;16;2;1;45;4;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;2;2;2;2;9;2;38590;38589,97;38590;3;36;10,5607476771279;10,5607476771279;1296
"1259";1724;2021;7;16;2;2;42;1;0;1;0;1;6;0;1;0;1;0;3;0;3;0;2;0;0;0;0;24;2;2;2;1;1;2;14090;7589,97;7590;14;22;9,55321847572083;8,93458291781269;484
"1260";1724;2021;7;16;2;1;20;4;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;42;2;2;2;2;1;2;15000;15000;15000;9;5;9,61580548008435;9,61580548008435;25
"1261";1725;2021;7;16;2;2;62;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;2;2;1;9;2;18590;7000;18590;6;50;9,83037746694334;9,83037746694334;2500
"1262";1725;2021;7;16;2;1;65;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;2;2;2;9;2;5400;3000;3000;6;53;8,59415423255237;8,00636756765025;2809
"1263";1727;2021;7;16;2;1;53;3;3;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;24;2;2;2;1;1;2;56590;32089,97;56590;9;38;10,9435870400074;10,9435870400074;1444
"1264";1729;2021;7;16;2;1;33;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;2;2;2;9;2;18400;16000;16000;6;21;9,82010594359708;9,68034400122192;441
"1265";1730;2021;7;16;2;1;35;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;2;2;2;2;9;2;30000;30000;30000;6;23;10,3089526606443;10,3089526606443;529
"1266";1731;2021;7;16;2;2;23;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;35;2;2;2;2;2;2;37590;37589,97;37590;16;1;10,5344925384733;10,5344925384733;1
"1267";1732;2021;7;16;2;2;44;3;0;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;32;2;2;2;1;9;2;24890;19200;19200;10;28;10,1222242077321;9,86266555801587;784
"1268";1732;2021;7;16;2;1;18;1;5;1;0;1;6;0;1;0;0;2;3;0;0;1;0;0;0;0;0;48;2;2;2;2;1;2;20180;16589,97;16590;10;2;9,91244927606619;9,71655357486459;4
"1269";1734;2021;7;16;2;1;59;3;3;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;2;2;2;1;1;2;77590;77589,97;77590;6;47;11,2591934452402;11,2591934452402;2209
"1270";1735;2021;7;16;2;1;54;3;0;1;0;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;48;2;2;2;1;1;2;98590;98589,97;98590;8;40;11,4987248112785;11,4987248112785;1600
"1271";1735;2021;7;16;2;1;23;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;1;0;0;0;40;2;2;2;1;1;2;50590;50589,97;50590;13;4;10,8315086142832;10,8315086142832;16
"1272";1736;2021;7;16;2;2;32;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;1;4;0;0;0;24;2;2;2;1;2;2;49590;49589,97;49590;17;9;10,8115438745223;10,8115438745223;81
"1273";1736;2021;7;16;2;1;33;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;1;0;0;0;40;2;2;2;1;1;2;77590;77589,97;77590;13;14;11,2591934452402;11,2591934452402;196
"1274";1737;2021;7;16;2;2;47;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;44;2;2;2;1;9;2;27590;27589,97;27590;9;32;10,2252075798603;10,2252075798603;1024
"1275";1737;2021;7;16;2;1;53;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;2;2;2;1;9;2;34590;34589,97;34590;6;41;10,4513190346281;10,4513190346281;1681
"1276";1738;2021;7;16;2;2;55;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;2;2;1;9;2;16000;16000;16000;6;43;9,68034400122192;9,68034400122192;1849
"1277";1738;2021;7;16;2;1;63;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;20000;20000;20000;9;48;9,90348755253613;9,90348755253613;2304
"1278";1739;2021;7;16;2;1;50;3;1;1;0;1;6;0;0;2;0;0;0;1;0;0;0;0;0;0;0;30;2;2;1;1;9;2;10000;10000;10000;7;37;9,21034037197618;9,21034037197618;1369
"1279";1740;2021;7;16;2;1;36;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;78590;78589,97;78590;9;21;11,2719993621322;11,2719993621322;441
"1280";1741;2021;7;16;2;2;35;3;3;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;60;2;2;2;1;9;2;33400;30000;30000;9;20;10,4163111789648;10,3089526606443;400
"1281";1741;2021;7;16;2;1;44;3;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;20000;20000;20000;6;32;9,90348755253613;9,90348755253613;1024
"1282";1742;2021;7;16;2;1;53;3;1;1;0;1;6;0;1;2;0;0;3;1;0;0;0;0;0;0;0;60;2;2;2;1;9;2;11200;10000;10000;10;37;9,32366905728319;9,21034037197618;1369
"1283";1747;2021;7;17;2;2;40;1;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;0;0;48;2;2;2;1;1;2;42539;42538,97;42539;17;17;10,6581758759552;10,6581758759552;289
"1284";1747;2021;7;17;2;1;50;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;44;2;2;2;1;1;2;58490;58489,97;58490;12;32;10,9766105655288;10,9766105655288;1024
"1285";1749;2021;7;17;2;2;44;3;5;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;44;2;2;2;1;1;2;58590;58589,97;58590;9;29;10,9783188005059;10,9783188005059;841
"1286";1750;2021;7;17;2;2;66;3;1;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;40;2;1;2;1;9;2;46000;18000;40500;12;48;10,7363966754712;10,6090572530946;2304
"1287";1751;2021;7;17;2;1;37;3;5;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;48;2;2;2;1;1;2;55576;55575,87;55576;9;22;10,9255043932308;10,9255043932308;484
"1288";1751;2021;7;17;2;2;34;3;5;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;30;2;2;2;1;9;2;10000;10000;10000;10;18;9,21034037197618;9,21034037197618;324
"1289";1752;2021;7;17;2;1;37;3;0;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;30;2;2;2;1;4;2;41090;41089,97;41090;8;23;10,6235193317725;10,6235193317725;529
"1290";1752;2021;7;17;2;2;35;3;0;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;6;2;2;2;1;1;2;8690;8689,97;8690;10;19;9,06992476600952;9,06992476600952;361
"1291";1755;2021;7;17;2;2;38;3;2;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;36;2;2;2;1;1;2;32990;27589,97;27590;9;23;10,4039588548557;10,2252075798603;529
"1292";1757;2021;7;17;2;2;37;3;1;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;36;2;2;2;1;1;2;35690;35689,97;35690;9;22;10,4826249759123;10,4826249759123;484
"1293";1758;2021;7;17;2;1;40;1;5;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;40;2;2;2;1;2;2;60000;60000;60000;10;24;11,0020998412042;11,0020998412042;576
"1294";1759;2021;7;17;2;1;35;3;5;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;48;2;2;2;1;2;2;66180;66179,94;66180;11;18;11,1001326748569;11,1001326748569;324
"1295";1759;2021;7;17;2;2;30;3;5;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;28;2;2;2;1;9;2;12000;12000;12000;11;13;9,39266192877014;9,39266192877014;169
"1296";1762;2021;7;17;2;2;42;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;2;2;1;9;2;5514;1800;1800;6;30;8,61504559158374;7,49554194388426;900
"1297";1762;2021;7;17;2;1;42;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;49390;49389,97;49390;9;27;10,8075026461241;10,8075026461241;729
"1298";1763;2021;7;17;2;1;69;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;2;2;1;9;2;27800;13000;13000;6;57;10,2327912996787;9,47270463644367;3249
